ANO,UF,Codmun7,Município,THEIL
2010,35,3513702,DESCALVADO,0.36
2010,35,3513801,DIADEMA,0.33
2010,35,3513850,DIRCE REIS,0.25
2010,35,3513900,DIVINOLÂNDIA,0.4
2010,35,3514007,DOBRADA,0.26
2010,35,3514106,DOIS CÓRREGOS,0.38
2010,35,3514205,DOLCINÓPOLIS,0.23
2010,35,3514304,DOURADO,0.24
2010,35,3514403,DRACENA,0.33
2010,35,3514502,DUARTINA,0.31
2010,35,3514601,DUMONT,0.25
2010,35,3514700,ECHAPORÃ,0.5
2010,35,3514809,ELDORADO,0.44
2010,35,3514908,ELIAS FAUSTO,0.31
2010,35,3514924,ELISIÁRIO,0.19
2010,35,3514957,EMBAÚBA,0.23
2010,35,3515004,EMBU,0.36
2010,35,3515103,EMBU-GUAÇU,0.46
2010,35,3515129,EMILIANÓPOLIS,0.26
2010,35,3515152,ENGENHEIRO COELHO,0.37
2010,35,3515186,ESPÍRITO SANTO DO PINHAL,0.58
2010,35,3515194,ESPÍRITO SANTO DO TURVO,0.24
2010,35,3515202,ESTRELA D'OESTE,0.26
2010,35,3515301,ESTRELA DO NORTE,0.33
2010,35,3515350,EUCLIDES DA CUNHA PAULISTA,0.39
2010,35,3515400,FARTURA,0.32
2010,35,3515509,FERNANDÓPOLIS,0.42
2010,35,3515608,FERNANDO PRESTES,0.29
2010,35,3515657,FERNÃO,0.29
2010,35,3515707,FERRAZ DE VASCONCELOS,0.34
2010,35,3515806,FLORA RICA,0.28
2010,35,3515905,FLOREAL,0.24
2010,35,3516002,FLÓRIDA PAULISTA,0.31
2010,35,3516101,FLORÍNIA,0.43
2010,35,3516200,FRANCA,0.37
2010,35,3516309,FRANCISCO MORATO,0.28
2010,35,3516408,FRANCO DA ROCHA,0.34
2010,35,3516507,GABRIEL MONTEIRO,0.24
2010,35,3516606,GÁLIA,0.31
2010,35,3516705,GARÇA,0.44
2010,35,3516804,GASTÃO VIDIGAL,0.31
2010,35,3516853,GAVIÃO PEIXOTO,0.24
2010,35,3516903,GENERAL SALGADO,0.35
2010,35,3517000,GETULINA,0.36
2010,35,3517109,GLICÉRIO,0.49
2010,35,3517208,GUAIÇARA,0.25
2010,35,3517307,GUAIMBÊ,0.28
2010,35,3517406,GUAÍRA,0.52
2010,35,3517505,GUAPIAÇU,0.29
2010,35,3517604,GUAPIARA,0.55
2010,35,3517703,GUARÁ,0.45
2010,35,3517802,GUARAÇAÍ,0.3
2010,35,3517901,GUARACI,0.3
2010,35,3518008,GUARANI D'OESTE,0.28
2010,35,3518107,GUARANTÃ,0.41
2010,35,3518206,GUARARAPES,0.31
2010,35,3518305,GUARAREMA,0.4
2010,35,3518404,GUARATINGUETÁ,0.52
2010,35,3518503,GUAREÍ,0.33
2010,35,3518602,GUARIBA,0.33
2010,35,3518701,GUARUJÁ,0.45
2010,35,3518800,GUARULHOS,0.47
2010,35,3518859,GUATAPARÁ,0.5
2010,35,3518909,GUZOLÂNDIA,0.3
2010,35,3519006,HERCULÂNDIA,0.33
2010,35,3519055,HOLAMBRA,0.52
2010,35,3519071,HORTOLÂNDIA,0.29
2010,35,3519105,IACANGA,0.27
2010,35,3519204,IACRI,0.36
2010,35,3519253,IARAS,0.5
2010,35,3519303,IBATÉ,0.24
2010,35,3519402,IBIRÁ,0.42
2010,35,3519501,IBIRAREMA,0.33
2010,35,3519600,IBITINGA,0.32
2010,35,3519709,IBIÚNA,0.41
2010,35,3519808,ICÉM,0.35
2010,35,3519907,IEPÊ,0.35
2010,35,3520004,IGARAÇU DO TIETÊ,0.23
2010,35,3520103,IGARAPAVA,0.85
2010,35,3520202,IGARATÁ,0.29
2010,35,3520301,IGUAPE,0.55
2010,35,3520400,ILHABELA,0.41
2010,35,3520426,ILHA COMPRIDA,0.38
2010,35,3520442,ILHA SOLTEIRA,0.4
2010,35,3520509,INDAIATUBA,0.38
2010,35,3520608,INDIANA,0.35
2010,35,3520707,INDIAPORÃ,0.39
2010,35,3520806,INÚBIA PAULISTA,0.23
2010,35,3520905,IPAUSSU,0.4
2010,35,3521002,IPERÓ,0.29
2010,35,3521101,IPEÚNA,0.38
2010,35,3521150,IPIGUÁ,0.24
2010,35,3521200,IPORANGA,0.52
2010,35,3521309,IPUÃ,0.64
2010,35,3521408,IRACEMÁPOLIS,0.28
2010,35,3521507,IRAPUÃ,0.22
2010,35,3521606,IRAPURU,0.35
2010,35,3521705,ITABERÁ,0.46
2010,35,3521804,ITAÍ,0.36
2010,35,3521903,ITAJOBI,0.24
2010,35,3522000,ITAJU,0.25
2010,35,3522109,ITANHAÉM,0.45
2010,35,3522158,ITAÓCA,0.56
2010,35,3522208,ITAPECERICA DA SERRA,0.36
2010,35,3522307,ITAPETININGA,0.43
2010,35,3522406,ITAPEVA,0.5
2010,35,3522505,ITAPEVI,0.37
2010,35,3522604,ITAPIRA,0.35
2010,35,3522653,ITAPIRAPUÃ PAULISTA,0.51
2010,35,3522703,ITÁPOLIS,0.35
2010,35,3522802,ITAPORANGA,0.5
2010,35,3522901,ITAPUÍ,0.29
2010,35,3523008,ITAPURA,0.37
2010,35,3523107,ITAQUAQUECETUBA,0.32
2010,35,3523206,ITARARÉ,0.42
2010,35,3523305,ITARIRI,0.45
2010,35,3523404,ITATIBA,0.39
2010,35,3523503,ITATINGA,0.32
2010,35,3523602,ITIRAPINA,0.41
2010,35,3523701,ITIRAPUÃ,0.35
2010,35,3523800,ITOBI,0.29
2010,35,3523909,ITU,0.48
2010,35,3524006,ITUPEVA,0.33
2010,35,3524105,ITUVERAVA,0.47
2010,35,3524204,JABORANDI,0.26
2010,35,3524303,JABOTICABAL,0.49
2010,35,3524402,JACAREÍ,0.42
2010,35,3524501,JACI,0.22
2010,35,3524600,JACUPIRANGA,0.5
2010,35,3524709,JAGUARIÚNA,0.43
2010,35,3524808,JALES,0.36
2010,35,3524907,JAMBEIRO,0.41
2010,35,3525003,JANDIRA,0.4
2010,35,3525102,JARDINÓPOLIS,0.41
2010,35,3525201,JARINU,0.35
2010,35,3525300,JAÚ,0.36
2010,35,3525409,JERIQUARA,0.3
2010,35,3525508,JOANÓPOLIS,0.33
2010,35,3525607,JOÃO RAMALHO,0.32
2010,35,3525706,JOSÉ BONIFÁCIO,0.35
2010,35,3525805,JÚLIO MESQUITA,0.3
2010,35,3525854,JUMIRIM,0.27
2010,35,3525904,JUNDIAÍ,0.51
2010,35,3526001,JUNQUEIRÓPOLIS,0.33
2010,35,3526100,JUQUIÁ,0.43
2010,35,3526209,JUQUITIBA,0.42
2010,35,3526308,LAGOINHA,0.4
2010,35,3526407,LARANJAL PAULISTA,0.29
2010,35,3526506,LAVÍNIA,0.26
2010,35,3526605,LAVRINHAS,0.59
2010,35,3526704,LEME,0.4
2010,35,3526803,LENÇÓIS PAULISTA,0.32
2010,35,3526902,LIMEIRA,0.41
2010,35,3527009,LINDÓIA,0.27
2010,35,3527108,LINS,0.36
2010,35,3527207,LORENA,0.48
2010,35,3527256,LOURDES,0.28
2010,35,3527306,LOUVEIRA,0.43
2010,35,3527405,LUCÉLIA,0.37
2010,35,3527504,LUCIANÓPOLIS,0.46
2010,35,3527603,LUÍS ANTÔNIO,0.31
2010,35,3527702,LUIZIÂNIA,0.2
2010,35,3527801,LUPÉRCIO,0.27
2010,35,3527900,LUTÉCIA,0.3
2010,35,3528007,MACATUBA,0.54
2010,35,3528106,MACAUBAL,0.32
2010,35,3528205,MACEDÔNIA,0.3
2010,35,3528304,MAGDA,0.35
2010,35,3528403,MAIRINQUE,0.35
2010,35,3528502,MAIRIPORÃ,0.56
2010,35,3528601,MANDURI,0.41
2010,35,3528700,MARABÁ PAULISTA,0.28
2010,35,3528809,MARACAÍ,0.32
2010,35,3528858,MARAPOAMA,0.28
2010,35,3528908,MARIÁPOLIS,0.27
2010,35,3529005,MARÍLIA,0.45
2010,35,3529104,MARINÓPOLIS,0.32
2010,35,3529203,MARTINÓPOLIS,0.36
2010,35,3529302,MATÃO,0.49
2010,35,3529401,MAUÁ,0.34
2010,35,3529500,MENDONÇA,0.24
2010,35,3529609,MERIDIANO,0.28
2010,35,3529658,MESÓPOLIS,0.25
2010,35,3529708,MIGUELÓPOLIS,0.36
2010,35,3529807,MINEIROS DO TIETÊ,0.27
2010,35,3529906,MIRACATU,0.44
2010,35,3530003,MIRA ESTRELA,0.32
2010,35,3530102,MIRANDÓPOLIS,0.36
2010,35,3530201,MIRANTE DO PARANAPANEMA,0.46
2010,35,3530300,MIRASSOL,0.32
2010,35,3530409,MIRASSOLÂNDIA,0.27
2010,35,3530508,MOCOCA,0.51
2010,35,3530607,MOGI DAS CRUZES,0.53
2010,35,3530706,MOGI GUAÇU,0.34
2010,35,3530805,MOJI MIRIM,0.43
2010,35,3530904,MOMBUCA,0.71
2010,35,3531001,MONÇÕES,0.32
2010,35,3531100,MONGAGUÁ,0.45
2010,35,3531209,MONTE ALEGRE DO SUL,0.39
2010,35,3531308,MONTE ALTO,0.3
2010,35,3531407,MONTE APRAZÍVEL,0.45
2010,35,3531506,MONTE AZUL PAULISTA,0.36
2010,35,3531605,MONTE CASTELO,0.25
2010,35,3531704,MONTEIRO LOBATO,0.4
2010,35,3531803,MONTE MOR,0.35
2010,35,3531902,MORRO AGUDO,0.36
2010,35,3532009,MORUNGABA,0.33
2010,35,3532058,MOTUCA,0.36
2010,35,3532108,MURUTINGA DO SUL,0.33
2010,35,3532157,NANTES,0.21
2010,35,3532207,NARANDIBA,0.22
2010,35,3532306,NATIVIDADE DA SERRA,0.48
2010,35,3532405,NAZARÉ PAULISTA,0.34
2010,35,3532504,NEVES PAULISTA,0.28
2010,35,3532603,NHANDEARA,0.42
2010,35,3532702,NIPOÃ,0.24
2010,35,3532801,NOVA ALIANÇA,0.26
2010,35,3532827,NOVA CAMPINA,0.38
2010,35,3532843,NOVA CANAÃ PAULISTA,0.21
2010,35,3532868,NOVA CASTILHO,0.23
2010,35,3532900,NOVA EUROPA,0.26
2010,35,3533007,NOVA GRANADA,0.35
2010,35,3533106,NOVA GUATAPORANGA,0.3
2010,35,3533205,NOVA INDEPENDÊNCIA,0.21
2010,35,3533254,NOVAIS,0.38
2010,35,3533304,NOVA LUZITÂNIA,0.21
2010,35,3533403,NOVA ODESSA,0.29
2010,35,3533502,NOVO HORIZONTE,0.37
2010,35,3533601,NUPORANGA,0.35
2010,35,3533700,OCAUÇU,0.25
2010,35,3533809,ÓLEO,0.32
2010,35,3533908,OLÍMPIA,0.33
2010,35,3534005,ONDA VERDE,0.2
2010,35,3534104,ORIENTE,0.35
2010,35,3534203,ORINDIÚVA,0.24
2010,35,3534302,ORLÂNDIA,0.45
2010,35,3534401,OSASCO,0.51
2010,35,3534500,OSCAR BRESSANE,0.34
2010,35,3534609,OSVALDO CRUZ,0.36
2010,35,3534708,OURINHOS,0.44
2010,35,3534757,OUROESTE,0.32
2010,35,3534807,OURO VERDE,0.27
2010,35,3534906,PACAEMBU,0.37
2010,35,3535002,PALESTINA,0.27
2010,35,3535101,PALMARES PAULISTA,0.19
2010,35,3535200,PALMEIRA D'OESTE,0.31
2010,35,3535309,PALMITAL,0.35
2010,35,3535408,PANORAMA,0.46
2010,35,3535507,PARAGUAÇU PAULISTA,0.37
2010,35,3535606,PARAIBUNA,0.47
2010,35,3535705,PARAÍSO,0.37
2010,35,3535804,PARANAPANEMA,0.39
2010,35,3535903,PARANAPUÃ,0.35
2010,35,3536000,PARAPUÃ,0.3
2010,35,3536109,PARDINHO,0.38
2010,35,3536208,PARIQUERA-AÇU,0.38
2010,35,3536257,PARISI,0.29
2010,35,3536307,PATROCÍNIO PAULISTA,0.31
2010,35,3536406,PAULICÉIA,0.33
2010,35,3536505,PAULÍNIA,0.41
2010,35,3536570,PAULISTÂNIA,0.34
2010,35,3536604,PAULO DE FARIA,0.48
2010,35,3536703,PEDERNEIRAS,0.44
2010,35,3536802,PEDRA BELA,0.29
2010,35,3536901,PEDRANÓPOLIS,0.26
2010,35,3537008,PEDREGULHO,0.43
2010,35,3537107,PEDREIRA,0.3
2010,35,3537156,PEDRINHAS PAULISTA,0.56
2010,35,3537206,PEDRO DE TOLEDO,0.4
2010,35,3537305,PENÁPOLIS,0.38
2010,35,3537404,PEREIRA BARRETO,0.41
2010,35,3537503,PEREIRAS,0.33
2010,35,3537602,PERUÍBE,0.51
2010,35,3537701,PIACATU,0.31
2010,35,3537800,PIEDADE,0.4
2010,35,3537909,PILAR DO SUL,0.32
2010,35,3538006,PINDAMONHANGABA,0.48
2010,35,3538105,PINDORAMA,0.26
2010,35,3538204,PINHALZINHO,0.3
2010,35,3538303,PIQUEROBI,0.32
2010,35,3538501,PIQUETE,0.43
2010,35,3538600,PIRACAIA,0.61
2010,35,3538709,PIRACICABA,0.49
2010,35,3538808,PIRAJU,0.41
2010,35,3538907,PIRAJUÍ,0.4
2010,35,3539004,PIRANGI,0.24
2010,35,3539103,PIRAPORA DO BOM JESUS,0.4
2010,35,3539202,PIRAPOZINHO,0.48
2010,35,3539301,PIRASSUNUNGA,0.47
2010,35,3539400,PIRATININGA,0.38
2010,35,3539509,PITANGUEIRAS,0.31
2010,35,3539608,PLANALTO,0.25
2010,35,3539707,PLATINA,0.44
2010,35,3539806,POÁ,0.34
2010,35,3539905,POLONI,0.26
2010,35,3540002,POMPÉIA,0.39
2010,35,3540101,PONGAÍ,0.34
2010,35,3540200,PONTAL,0.36
2010,35,3540259,PONTALINDA,0.25
2010,35,3540309,PONTES GESTAL,0.26
2010,35,3540408,POPULINA,0.29
2010,35,3540507,PORANGABA,0.41
2010,35,3540606,PORTO FELIZ,0.35
2010,35,3540705,PORTO FERREIRA,0.35
2010,35,3540754,POTIM,0.23
2010,35,3540804,POTIRENDABA,0.28
2010,35,3540853,PRACINHA,0.25
2010,35,3540903,PRADÓPOLIS,0.37
2010,35,3541000,PRAIA GRANDE,0.44
2010,35,3541059,PRATÂNIA,0.27
2010,35,3541109,PRESIDENTE ALVES,0.41
2010,35,3541208,PRESIDENTE BERNARDES,0.38
2010,35,3541307,PRESIDENTE EPITÁCIO,0.4
2010,35,3541406,PRESIDENTE PRUDENTE,0.51
2010,35,3541505,PRESIDENTE VENCESLAU,0.42
2010,35,3541604,PROMISSÃO,0.33
2010,35,3541653,QUADRA,0.4
2010,35,3541703,QUATÁ,0.3
2010,35,3541802,QUEIROZ,0.34
2010,35,3541901,QUELUZ,0.4
2010,35,3542008,QUINTANA,0.34
2010,35,3542107,RAFARD,0.28
2010,35,3542206,RANCHARIA,0.39
2010,35,3542305,REDENÇÃO DA SERRA,0.33
2010,35,3542404,REGENTE FEIJÓ,0.37
2010,35,3542503,REGINÓPOLIS,0.29
2010,35,3542602,REGISTRO,0.49
2010,35,3542701,RESTINGA,0.27
2010,35,3542800,RIBEIRA,0.39
2010,35,3542909,RIBEIRÃO BONITO,0.36
2010,35,3543006,RIBEIRÃO BRANCO,0.39
2010,35,3543105,RIBEIRÃO CORRENTE,0.3
2010,35,3543204,RIBEIRÃO DO SUL,0.66
2010,35,3543238,RIBEIRÃO DOS ÍNDIOS,0.26
2010,35,3543253,RIBEIRÃO GRANDE,0.31
2010,35,3543303,RIBEIRÃO PIRES,0.35
2010,35,3543402,RIBEIRÃO PRETO,0.51
2010,35,3543501,RIVERSUL,0.47
2010,35,3543600,RIFAINA,0.35
2010,35,3543709,RINCÃO,0.35
2010,35,3543808,RINÓPOLIS,0.32
2010,35,3543907,RIO CLARO,0.43
2010,35,3544004,RIO DAS PEDRAS,0.36
2010,35,3544103,RIO GRANDE DA SERRA,0.28
2010,35,3544202,RIOLÂNDIA,0.28
2010,35,3544251,ROSANA,0.68
2010,35,3544301,ROSEIRA,0.32
2010,35,3544400,RUBIÁCEA,0.24
2010,35,3544509,RUBINÉIA,0.27
2010,35,3544608,SABINO,0.29
2010,35,3544707,SAGRES,0.41
2010,35,3544806,SALES,0.31
2010,35,3544905,SALES OLIVEIRA,0.33
2010,35,3545001,SALESÓPOLIS,0.31
2010,35,3545100,SALMOURÃO,0.27
2010,35,3545159,SALTINHO,0.27
2010,35,3545209,SALTO,0.35
2010,35,3545308,SALTO DE PIRAPORA,0.35
2010,35,3545407,SALTO GRANDE,0.33
2010,35,3545506,SANDOVALINA,0.33
2010,35,3545605,SANTA ADÉLIA,0.33
2010,35,3545704,SANTA ALBERTINA,0.31
2010,35,3545803,SANTA BÁRBARA D'OESTE,0.29
2010,35,3546009,SANTA BRANCA,0.39
2010,35,3546108,SANTA CLARA D'OESTE,0.37
2010,35,3546207,SANTA CRUZ DA CONCEIÇÃO,0.87
2010,35,3546256,SANTA CRUZ DA ESPERANÇA,0.5
2010,35,3546306,SANTA CRUZ DAS PALMEIRAS,0.46
2010,35,3546405,SANTA CRUZ DO RIO PARDO,0.36
2010,35,3546504,SANTA ERNESTINA,0.31
2010,35,3546603,SANTA FÉ DO SUL,0.43
2010,35,3546702,SANTA GERTRUDES,0.25
2010,35,3546801,SANTA ISABEL,0.36
2010,35,3546900,SANTA LÚCIA,0.26
2010,35,3547007,SANTA MARIA DA SERRA,0.42
2010,35,3547106,SANTA MERCEDES,0.27
2010,35,3547205,SANTANA DA PONTE PENSA,0.3
2010,35,3547304,SANTANA DE PARNAÍBA,0.89
2010,35,3547403,SANTA RITA D'OESTE,0.26
2010,35,3547502,SANTA RITA DO PASSA QUATRO,0.4
2010,35,3547601,SANTA ROSA DE VITERBO,0.44
2010,35,3547650,SANTA SALETE,0.22
2010,35,3547700,SANTO ANASTÁCIO,0.49
2010,35,3547809,SANTO ANDRÉ,0.51
2010,35,3547908,SANTO ANTÔNIO DA ALEGRIA,0.3
2010,35,3548005,SANTO ANTÔNIO DE POSSE,0.33
2010,35,3548054,SANTO ANTÔNIO DO ARACANGUÁ,0.29
2010,35,3548104,SANTO ANTÔNIO DO JARDIM,0.32
2010,35,3548203,SANTO ANTÔNIO DO PINHAL,0.39
2010,35,3548302,SANTO EXPEDITO,0.31
2010,35,3548401,SANTÓPOLIS DO AGUAPEÍ,0.2
2010,35,3548500,SANTOS,0.56
2010,35,3548609,SÃO BENTO DO SAPUCAÍ,0.56
2010,35,3548708,SÃO BERNARDO DO CAMPO,0.52
2010,35,3548807,SÃO CAETANO DO SUL,0.52
2010,35,3548906,SÃO CARLOS,0.43
2010,35,3549003,SÃO FRANCISCO,0.34
2010,35,3549102,SÃO JOÃO DA BOA VISTA,0.45
2010,35,3549201,SÃO JOÃO DAS DUAS PONTES,0.24
2010,35,3549250,SÃO JOÃO DE IRACEMA,0.27
2010,35,3549300,SÃO JOÃO DO PAU D'ALHO,0.19
2010,35,3549409,SÃO JOAQUIM DA BARRA,0.3
2010,35,3549508,SÃO JOSÉ DA BELA VISTA,0.4
2010,35,3549607,SÃO JOSÉ DO BARREIRO,0.57
2010,35,3549706,SÃO JOSÉ DO RIO PARDO,0.41
2010,35,3549805,SÃO JOSÉ DO RIO PRETO,0.43
2010,35,3549904,SÃO JOSÉ DOS CAMPOS,0.54
2010,35,3549953,SÃO LOURENÇO DA SERRA,0.39
2010,35,3550001,SÃO LUÍS DO PARAITINGA,0.4
2010,35,3550100,SÃO MANUEL,0.37
2010,35,3550209,SÃO MIGUEL ARCANJO,0.61
2010,35,3550308,SÃO PAULO,0.72
2010,35,3550407,SÃO PEDRO,0.37
2010,35,3550506,SÃO PEDRO DO TURVO,0.27
2010,35,3550605,SÃO ROQUE,0.45
2010,35,3550704,SÃO SEBASTIÃO,0.42
2010,35,3550803,SÃO SEBASTIÃO DA GRAMA,0.29
2010,35,3550902,SÃO SIMÃO,0.36
2010,35,3551009,SÃO VICENTE,0.4
2010,35,3551108,SARAPUÍ,0.47
2010,35,3551207,SARUTAIÁ,0.33
2010,35,3551306,SEBASTIANÓPOLIS DO SUL,0.31
2010,35,3551405,SERRA AZUL,0.35
2010,35,3551504,SERRANA,0.24
2010,35,3551603,SERRA NEGRA,0.39
2010,35,3551702,SERTÃOZINHO,0.38
2010,35,3551801,SETE BARRAS,0.44
2010,35,3551900,SEVERÍNIA,0.3
2010,35,3552007,SILVEIRAS,0.42
2010,35,3552106,SOCORRO,0.35
2010,35,3552205,SOROCABA,0.49
2010,35,3552304,SUD MENNUCCI,0.52
2010,35,3552403,SUMARÉ,0.37
2010,35,3552502,SUZANO,0.4
2010,35,3552551,SUZANÁPOLIS,0.32
2010,35,3552601,TABAPUÃ,0.28
2010,35,3552700,TABATINGA,0.3
2010,35,3552809,TABOÃO DA SERRA,0.4
2010,35,3552908,TACIBA,0.26
2010,35,3553005,TAGUAÍ,0.24
2010,35,3553104,TAIAÇU,0.31
2010,35,3553203,TAIÚVA,0.31
2010,35,3553302,TAMBAÚ,0.35
2010,35,3553401,TANABI,0.31
2010,35,3553500,TAPIRAÍ,0.35
2010,35,3553609,TAPIRATIBA,0.28
2010,35,3553658,TAQUARAL,0.48
2010,35,3553708,TAQUARITINGA,0.37
2010,35,3553807,TAQUARITUBA,0.42
2010,35,3553856,TAQUARIVAÍ,0.31
2010,35,3553906,TARABAI,0.28
2010,35,3553955,TARUMÃ,0.56
2010,35,3554003,TATUÍ,0.38
2010,35,3554102,TAUBATÉ,0.46
2010,35,3554201,TEJUPÁ,0.4
2010,35,3554300,TEODORO SAMPAIO,0.4
2010,35,3554409,TERRA ROXA,0.36
2010,35,3554508,TIETÊ,0.42
2010,35,3554607,TIMBURI,0.38
2010,35,3554656,TORRE DE PEDRA,0.27
2010,35,3554706,TORRINHA,0.34
2010,35,3554755,TRABIJU,0.27
2010,35,3554805,TREMEMBÉ,0.51
2010,35,3554904,TRÊS FRONTEIRAS,0.28
2010,35,3554953,TUIUTI,0.26
2010,35,3555000,TUPÃ,0.52
2010,35,3555109,TUPI PAULISTA,0.42
2010,35,3555208,TURIÚBA,0.22
2010,35,3555307,TURMALINA,0.26
2010,35,3555356,UBARANA,0.22
2010,35,3555406,UBATUBA,0.62
2010,35,3555505,UBIRAJARA,0.32
2010,35,3555604,UCHOA,0.28
2010,35,3555703,UNIÃO PAULISTA,0.21
2010,35,3555802,URÂNIA,0.38
2010,35,3555901,URU,0.26
2010,35,3556008,URUPÊS,0.33
2010,35,3556107,VALENTIM GENTIL,0.24
2010,35,3556206,VALINHOS,0.52
2010,35,3556305,VALPARAÍSO,0.34
2010,35,3556354,VARGEM,0.26
2010,35,3556404,VARGEM GRANDE DO SUL,0.31
2010,35,3556453,VARGEM GRANDE PAULISTA,0.46
2010,35,3556503,VÁRZEA PAULISTA,0.28
2010,35,3556602,VERA CRUZ,0.36
2010,35,3556701,VINHEDO,0.49
2010,35,3556800,VIRADOURO,0.28
2010,35,3556909,VISTA ALEGRE DO ALTO,0.21
2010,35,3556958,VITÓRIA BRASIL,0.22
2010,35,3557006,VOTORANTIM,0.29
2010,35,3557105,VOTUPORANGA,0.43
2010,35,3557154,ZACARIAS,0.27
2010,35,3557204,CHAVANTES,0.38
2010,35,3557303,ESTIVA GERBI,0.3
2010,41,4100103,ABATIÁ,0.34
2010,41,4100202,ADRIANÓPOLIS,0.51
2010,41,4100301,AGUDOS DO SUL,0.42
2010,41,4100400,ALMIRANTE TAMANDARÉ,0.32
2010,41,4100459,ALTAMIRA DO PARANÁ,0.63
2010,41,4100509,ALTÔNIA,0.26
2010,41,4100608,ALTO PARANÁ,0.31
2010,41,4100707,ALTO PIQUIRI,0.34
2010,41,4100806,ALVORADA DO SUL,0.42
2010,41,4100905,AMAPORÃ,0.29
2010,41,4101002,AMPÉRE,0.42
2010,41,4101051,ANAHY,0.32
2010,41,4101101,ANDIRÁ,0.32
2010,41,4101150,ÂNGULO,0.32
2010,41,4101200,ANTONINA,0.57
2010,41,4101309,ANTÔNIO OLINTO,0.46
2010,41,4101408,APUCARANA,0.34
2010,41,4101507,ARAPONGAS,0.36
2010,41,4101606,ARAPOTI,0.58
2010,41,4101655,ARAPUÃ,0.45
2010,41,4101705,ARARUNA,0.28
2010,41,4101804,ARAUCÁRIA,0.37
2010,41,4101853,ARIRANHA DO IVAÍ,0.3
2010,41,4101903,ASSAÍ,0.54
2010,41,4102000,ASSIS CHATEAUBRIAND,0.4
2010,41,4102109,ASTORGA,0.44
2010,41,4102208,ATALAIA,0.3
2010,41,4102307,BALSA NOVA,0.38
2010,41,4102406,BANDEIRANTES,0.42
2010,41,4102505,BARBOSA FERRAZ,0.41
2010,41,4102604,BARRACÃO,0.52
2010,41,4102703,BARRA DO JACARÉ,0.31
2010,41,4102752,BELA VISTA DA CAROBA,0.48
2010,41,4102802,BELA VISTA DO PARAÍSO,0.39
2010,41,4102901,BITURUNA,0.45
2010,41,4103008,BOA ESPERANÇA,0.38
2010,41,4103024,BOA ESPERANÇA DO IGUAÇU,0.35
2010,41,4103040,BOA VENTURA DE SÃO ROQUE,0.46
2010,41,4103057,BOA VISTA DA APARECIDA,0.43
2010,41,4103107,BOCAIÚVA DO SUL,0.36
2010,41,4103156,BOM JESUS DO SUL,0.41
2010,41,4103206,BOM SUCESSO,0.33
2010,41,4103222,BOM SUCESSO DO SUL,0.54
2010,41,4103305,BORRAZÓPOLIS,0.33
2010,41,4103354,BRAGANEY,0.45
2010,41,4103370,BRASILÂNDIA DO SUL,0.36
2010,41,4103404,CAFEARA,0.29
2010,41,4103453,CAFELÂNDIA,0.29
2010,41,4103479,CAFEZAL DO SUL,0.29
2010,41,4103503,CALIFÓRNIA,0.45
2010,41,4103602,CAMBARÁ,0.4
2010,41,4103701,CAMBÉ,0.31
2010,41,4103800,CAMBIRA,0.32
2010,41,4103909,CAMPINA DA LAGOA,0.38
2010,41,4103958,CAMPINA DO SIMÃO,0.46
2010,41,4104006,CAMPINA GRANDE DO SUL,0.33
2010,41,4104055,CAMPO BONITO,0.4
2010,41,4104105,CAMPO DO TENENTE,0.42
2010,41,4104204,CAMPO LARGO,0.35
2010,41,4104253,CAMPO MAGRO,0.25
2010,41,4104303,CAMPO MOURÃO,0.44
2010,41,4104402,CÂNDIDO DE ABREU,0.6
2010,41,4104428,CANDÓI,0.53
2010,41,4104451,CANTAGALO,0.46
2010,41,4104501,CAPANEMA,0.37
2010,41,4104600,CAPITÃO LEÔNIDAS MARQUES,0.37
2010,41,4104659,CARAMBEÍ,0.51
2010,41,4104709,CARLÓPOLIS,0.38
2010,41,4104808,CASCAVEL,0.47
2010,41,4104907,CASTRO,0.5
2010,41,4105003,CATANDUVAS,0.53
2010,41,4105102,CENTENÁRIO DO SUL,0.3
2010,41,4105201,CERRO AZUL,0.42
2010,41,4105300,CÉU AZUL,0.38
2010,41,4105409,CHOPINZINHO,0.56
2010,41,4105508,CIANORTE,0.29
2010,41,4105607,CIDADE GAÚCHA,0.32
2010,41,4105706,CLEVELÂNDIA,0.61
2010,41,4105805,COLOMBO,0.29
2010,41,4105904,COLORADO,0.32
2010,41,4106001,CONGONHINHAS,0.46
2010,41,4106100,CONSELHEIRO MAIRINCK,0.38
2010,41,4106209,CONTENDA,0.41
2010,41,4106308,CORBÉLIA,0.41
2010,41,4106407,CORNÉLIO PROCÓPIO,0.41
2010,41,4106456,CORONEL DOMINGOS SOARES,0.47
2010,41,4106506,CORONEL VIVIDA,0.39
2010,41,4106555,CORUMBATAÍ DO SUL,0.31
2010,41,4106571,CRUZEIRO DO IGUAÇU,0.46
2010,41,4106605,CRUZEIRO DO OESTE,0.32
2010,41,4106704,CRUZEIRO DO SUL,0.31
2010,41,4106803,CRUZ MACHADO,0.54
2010,41,4106852,CRUZMALTINA,0.25
2010,41,4106902,CURITIBA,0.55
2010,41,4107009,CURIÚVA,0.34
2010,41,4107108,DIAMANTE DO NORTE,0.35
2010,41,4107124,DIAMANTE DO SUL,0.39
2010,41,4107157,DIAMANTE D'OESTE,0.48
2010,41,4107207,DOIS VIZINHOS,0.39
2010,41,4107256,DOURADINA,0.32
